DATE_TIME,PLANT_ID,IRRADIATION(W/m²),WIND_SPEED(m/s),CLOUD_COVER(%),AMBIENT_TEMPERATURE(°C),THEORETICAL_MODULE_TEMPERATURE(°C),ACTUAL_MODULE_TEMPERATURE(°C),THEORETICAL_DC_POWER(kW),THEORETICAL_AC_POWER(kW),ACTUAL_DC_POWER(kW),ACTUAL_AC_POWER(kW),DC_EFFICIENCY,AC_EFFICIENCY,INVERTER_EFFICIENCY,DAILY_YIELD(kWh),TOTAL_YIELD(kWh),THEORETICAL_DC_PER_KWP,THEORETICAL_AC_PER_KWP,CALCULATED_PLANT_CAPACITY(kWp),DC_RESIDUAL(kW),AC_RESIDUAL(kW),EFFICIENCY_RATIO
2020-06-03 06:45:00,4136001,72.9462730999999,1.8541666666666665,88.25,24.083965133333333,26.01977812610186,25.116689999999995,1819.94156234608,1769.1657244852772,2325.4723809523807,2260.592380952381,0.08732362512137887,0.0870135959499755,0.9721002921679816,1046.0341666666666,2384952.38192162,0.07264871704524778,0.07062183906531438,25051.255360952437,505.5308186063007,491.42665646710384,1.2777731049532288
2020-06-03 07:00:00,4136001,106.8794512333333,1.8333333333333333,88.0,24.424050933333337,27.27113274562245,26.273237033333327,2653.140917155048,2588.5865525754343,3284.423333333333,3204.5090476190476,0.12333311470353799,0.12334636612819683,0.9756687011375049,1847.1614285714286,2385753.509183525,0.10590850154721257,0.10333161014398831,25051.255360952437,631.2824161782851,615.9224950436133,1.2379377635377191
2020-06-03 07:15:00,4136001,124.99838379310339,1.847222222222222,89.75,24.73453382758621,28.055867261706133,27.130603724137934,3093.0902714502413,3028.0176051614585,3809.6233333333334,3729.476190476191,0.14305485738661625,0.14355313991035917,0.9789619246197194,2779.5304761904763,2386685.878231144,0.12347046991790528,0.12087288886453372,25051.255360952437,716.5330618830922,701.4585853147323,1.2316560458958525
2020-06-03 07:30:00,4136001,141.53495516666658,1.861111111111111,91.5,24.866045133333333,28.617302890202314,27.32534279999999,3494.3258583290353,3424.074013986934,4239.173333333333,4153.946666666667,0.1591848546629229,0.1598916460555366,0.9798954513144073,3818.017142857143,2387724.3648978104,0.13948705595711045,0.13668273164961073,25051.255360952437,744.8474750042978,729.8726526797327,1.2131591343231165
2020-06-03 07:45:00,4136001,280.87765586206893,1.875,93.25,25.196312241379314,32.62202687091187,28.44484520689655,6821.813256543048,6687.921058479453,8057.530952380952,7899.3852380952385,0.3025676925053229,0.3040592019828183,0.9803729312092829,5792.863452380952,2389699.2112073344,0.2723142277003912,0.26696949762062466,25051.255360952437,1235.717695837904,1211.4641796157857,1.1811421171127314
2020-06-03 08:00:00,4136001,341.7407889999999,1.8888888888888888,95.0,26.033628366666665,35.04577997531645,33.145246166666674,8217.026645567277,8064.940994744458,9578.816666666668,9401.52619047619,0.3596933692086469,0.36187886332102076,0.9814914010404405,8143.245,2392049.5927549535,0.32800857790045973,0.3219375986768047,25051.255360952437,1361.7900210993903,1336.5851957317318,1.1657278331735745
2020-06-03 08:15:00,4136001,327.6802989655172,2.020833333333333,95.25,26.00159110344827,34.44206502876264,32.63766906896551,7898.770645012288,7753.932313836295,9734.538571428571,9556.038095238095,0.3655408698480854,0.36782625859833706,0.9816631805523494,10532.254523809524,2394438.602278763,0.31530438419961004,0.30952270463548914,25051.255360952437,1835.7679264162834,1802.1057814017995,1.2324118535553994
2020-06-03 08:30:00,4136001,348.57939766666664,2.1527777777777777,95.5,26.487010566666665,35.261822339269976,33.67832763333333,8373.912145541108,8209.853718846922,11134.916666666666,10916.765714285715,0.4181263543364802,0.4202027083463892,0.9804083893116143,13261.445952380953,2397167.7937073344,0.3342711582667263,0.32772224786960885,25051.255360952437,2761.0045211255583,2706.9119954387934,1.3297150093216255
2020-06-03 08:45:00,4136001,359.7880143333333,2.284722222222222,95.75,26.840060233333332,35.695835615361105,34.61722103333334,8627.529106726084,8457.571369150046,11456.146666666667,11230.466666666667,0.43018883606169966,0.43227752915424256,0.9803005315341633,16069.06261904762,2399975.410374001,0.3443950805025872,0.3376106804744372,25051.255360952437,2828.6175599405833,2772.895297516621,1.3278595209531514
2020-06-03 09:00:00,4136001,495.570491724138,2.4166666666666665,96.0,27.38324703448276,39.31607852314488,36.82217831034483,11703.745779725685,11460.972730947606,15143.809523809523,14829.678571428572,0.568663965480048,0.5708166010621786,0.9792568077479405,19776.482261904763,2403682.830016858,0.46719198743103285,0.4575009342171292,25051.255360952437,3440.063744083838,3368.705840480967,1.2939284404180271
2020-06-03 09:15:00,4136001,292.8772996666666,2.3749999999999996,96.5,27.369920800000003,34.47083726664242,36.14035139999999,7058.996011856425,6922.248655783112,9250.08761904762,9070.894285714287,0.34734929135336085,0.3491523447272517,0.9806279312463656,22044.205833333333,2405950.5535882865,0.2817821266897199,0.27632342395794135,25051.255360952437,2191.0916071911943,2148.645629931175,1.3103970597958965
2020-06-03 09:30:00,4136001,339.3964103448275,2.333333333333333,97.0,27.276011551724135,35.5620567261584,34.182421275862076,8143.098784948633,7985.574948613582,11140.756666666666,10925.244761904762,0.4183456517037102,0.4205290796240157,0.9806555415210961,24775.517023809523,2408681.8647787627,0.32505751378996106,0.31876945221119546,25051.255360952437,2997.6578817180334,2939.6698132911797,1.3681224999086072
2020-06-03 09:45:00,4136001,431.0271809999999,2.2916666666666665,97.5,27.503353766666667,38.10021132044663,36.01624946666666,10231.95959989637,10021.455777232253,14450.282857142856,14152.994761904762,0.5426214017636486,0.5447700249151826,0.9794268321127608,28313.765714285713,2412220.1134692393,0.4084409923761743,0.4000380672679887,25051.255360952437,4218.323257246486,4131.538984672508,1.4122693425499069
2020-06-03 10:00:00,4136001,377.1576586206897,2.25,98.0,27.972231034482764,37.31012800454193,38.56706386206897,8983.035026227453,8800.082028442557,12582.753333333332,12326.486666666666,0.4724939517986389,0.4744649850780361,0.9796334983387314,31395.38738095238,2415301.735135906,0.35858622239863364,0.3512830755044438,25051.255360952437,3599.718307105879,3526.4046382241086,1.4007240644833185
2020-06-03 10:15:00,4136001,294.314601,2.513888888888889,98.25,27.937732966666672,34.912839045585976,36.67256890000001,7080.602750577733,6941.610723835398,9289.439523809524,9107.088095238096,0.34882699154339,0.35054549881568065,0.9803700289878579,33672.15940476191,2417578.5071597155,0.2826446279260846,0.2770963220731578,25051.255360952437,2208.836773231791,2165.477371402698,1.3119560369421324
2020-06-03 10:30:00,4136001,288.47304103448266,2.7777777777777777,98.5,27.733158620689657,34.289364098746084,33.86757368965518,6958.089302279787,6823.736328107528,10186.524761904762,9989.834285714285,0.38251336669666924,0.38452372549275854,0.9806911109737785,36169.61797619048,2420075.965731144,0.2777541165911154,0.2723909931772813,25051.255360952437,3228.435459624975,3166.0979576067575,1.4639830446796929
2020-06-03 10:45:00,4136001,840.8771333333333,3.0416666666666665,98.75,29.227473900000003,47.58523251441619,44.62195646666667,19161.993591689647,18727.821036951464,3398.9038095238097,3321.8914285714286,0.12763196179734004,0.1278645902688681,0.9773419945758421,37000.090833333335,2420906.4385882868,0.764911511043777,0.7475801418775463,25051.255360952437,-15763.089782165836,-15405.929608380035,0.17737735863756254
2020-06-03 11:00:00,4136001,612.939433,3.3055555555555554,99.0,29.67993763333333,42.55411181942869,48.9569479,14276.73557210569,13960.323101862712,7896.113333333334,7721.113333333334,0.2965063125598311,0.29719724862011176,0.9778371975410687,38930.369166666664,2422836.71692162,0.5699010036183231,0.5572704002539834,25051.255360952437,-6380.6222387723565,-6239.209768529378,0.5530755468190498
2020-06-03 11:15:00,4136001,586.5128013793105,3.847222222222222,99.0,29.355584482758616,40.78524055562835,42.176900655172425,13765.159255055796,13463.522104079942,13453.016666666666,13158.219523809525,0.5051731397775383,0.5064796319376602,0.9780869116450603,42219.924047619046,2426126.2718025725,0.5494798187443989,0.5374390189269966,25051.255360952437,-312.14258838912974,-305.3025802704178,0.9773237212439454
2020-06-03 11:30:00,4136001,693.1028513333332,4.388888888888889,99.0,29.9561614,42.55345059180904,45.211833433333325,16143.96749260613,15770.208117253356,13019.131428571429,12717.717142857142,0.48888035032647126,0.48952403369971315,0.9768483567918509,45399.35333333333,2429305.701088287,0.6444374647096466,0.6295176784567247,25051.255360952437,-3124.836064034702,-3052.4909743962144,0.8064393981550159
2020-06-03 11:45:00,4136001,600.7798837931035,4.930555555555555,99.0,29.695796655172416,39.926190589495164,42.21561486206896,14151.716279762246,13836.829982869609,10583.31380952381,10347.827142857142,0.3974131601022415,0.3983034082373683,0.9777492502910803,47986.31011904762,2431892.657874001,0.5649104636017811,0.552340782268228,25051.255360952437,-3568.402470238436,-3489.0028400124665,0.7478466639879254
2020-06-03 12:00:00,4136001,820.3009959999999,5.472222222222222,99.0,30.57128906666667,43.71082127874419,48.612530500000005,19011.57241782317,18558.513911178914,13707.146190476189,13380.495714285715,0.5147159369533658,0.5150353763480022,0.9761693300960463,51331.43404761905,2435237.7818025723,0.7589069746762725,0.7408217130749541,25051.255360952437,-5304.426227346979,-5178.018196893199,0.7209896103925559
2020-06-03 12:15:00,4136001,621.9817166666664,5.569444444444445,99.25,30.7003918,40.55825243343635,46.0092608,14611.743976407215,14279.662026007096,11281.119999999999,11024.733333333334,0.4236164238707687,0.42435854416121765,0.977272942166499,54087.61738095238,2437993.965135906,0.5832739224391381,0.5700178222710908,25051.255360952437,-3330.623976407216,-3254.9286926737623,0.7720584221989523
2020-06-03 12:30:00,4136001,504.53203137931035,5.666666666666666,99.5,30.121441,38.03442769039069,41.423633586206904,11980.183848105082,11727.854692075976,9472.91238095238,9273.391904761904,0.3557165659491413,0.35694678221766657,0.9789377893337574,56405.96535714286,2440312.3131120964,0.47822688625731213,0.4681543708326994,25051.255360952437,-2507.271467152701,-2454.4627873140726,0.7907151093053318
2020-06-03 12:45:00,4136001,274.32114933333327,5.763888888888888,99.75,29.988367733333337,34.24635996202303,38.625959,6617.9219224956405,6492.855841894479,6113.14,5997.613333333333,0.2295540252582502,0.230857145077605,0.9811019105293405,57905.36869047619,2441811.7164454297,0.2641752609656058,0.25918285324794293,25051.255360952437,-504.7819224956402,-495.2425085611467,0.923725010901113
2020-06-03 13:00:00,4136001,65.5425346206896,5.861111111111112,100.0,28.013037310344828,29.01998975497057,31.479803758620687,1615.5207209028151,1572.9373026752974,2421.28,2357.457619047619,0.09092128926824775,0.0907420844471659,0.9736410572290768,58494.733095238094,2442401.0808501914,0.0644886133499297,0.06278876168126271,25051.255360952437,805.7592790971851,784.5203163723218,1.4987613397164574
2020-06-03 13:15:00,4136001,387.105846,6.027777777777779,100.0,27.09222916666667,32.93710076563994,30.629102699999997,9389.607661198565,9197.949487547587,13510.22619047619,13234.459047619048,0.5073214099747829,0.5094142057140195,0.9795882660312867,61803.34785714286,2445709.695612096,0.37481585357331876,0.36716521208292396,25051.255360952437,4120.618529277626,4036.5095600714612,1.4388488505548098
2020-06-03 13:30:00,4136001,406.8712906666667,6.194444444444445,100.0,28.598572866666657,34.63792704013655,37.684348699999994,9799.693049882248,9600.98820375648,12560.806666666667,12306.115714285714,0.47166983429530446,0.4736808765255488,0.9797233601997202,64879.87678571429,2448786.2245406676,0.3911857074099806,0.38325377572581076,25051.255360952437,2761.1136167844197,2705.1275105292334,1.281755112402995
2020-06-03 13:45:00,4136001,348.5087883333333,6.361111111111111,100.0,28.745618083333333,33.83259499667932,36.34914641666667,8422.12784947122,8184.242611481577,11944.656666666666,11607.276666666667,0.4485328355249718,0.44678151198908556,0.9717547344042539,67781.69595238095,2451688.0437073344,0.3361958404128062,0.3266998996081614,25051.255360952437,3522.5288171954453,3423.0340551850895,1.4182468943898312
2020-06-03 14:15:00,4136001,760.5293333333332,6.555555555555555,100.0,30.450429444444445,41.3400247098129,45.62854911111112,17806.959913463805,17390.628448497697,15438.090476190475,15077.14380952381,0.5797144856997516,0.5803419097470692,0.9766197336889988,71550.98190476191,2455457.3296597153,0.7108210609365163,0.6942018752323521,25051.255360952437,-2368.86943727333,-2313.484638973887,0.8669694631320963
2020-06-03 14:30:00,4136001,437.24615700000004,6.583333333333333,100.0,29.638023733333338,35.88172153427579,40.395398066666665,10476.790552192932,10263.328056201797,10139.697142857143,9933.102857142858,0.38075494656468456,0.38234004760152396,0.9796252015416634,74034.25761904762,2457940.605374001,0.41821419331037507,0.4096931634092604,25051.255360952437,-337.09340933578824,-330.2251990589393,0.9678247448341677
2020-06-03 14:45:00,4136001,535.5106165517242,6.61111111111111,100.0,29.54072510344828,37.16690876268673,38.459671551724135,12762.326503410826,12489.026144475303,14898.23380952381,14579.19380952381,0.5594423717131859,0.561175066370805,0.9785853810539574,77679.05607142857,2461585.403826382,0.5094485812995844,0.4985389340584518,25051.255360952437,2135.907306112984,2090.167665048506,1.1673603402594461
2020-06-03 15:00:00,4136001,756.1365073333336,6.638888888888888,100.0,30.53915813333334,41.278208088358674,47.42155653333333,17708.790475827238,17293.845870508485,14290.391904761904,13955.545714285714,0.5366173495545674,0.537169914521555,0.9765684389408096,81167.9425,2465074.2902549533,0.7069023176950266,0.6903384928750724,25051.255360952437,-3418.398571065334,-3338.300156222771,0.8069660050622035
2020-06-03 15:15:00,4136001,480.6955124137931,6.812499999999999,99.0,30.2794955862069,36.993354483707414,44.77120962068965,11464.32888471018,11223.106831843093,11480.073333333334,11238.52,0.4310873043847457,0.4325875140496273,0.9789589032822671,83977.5725,2467883.920254953,0.4576349056973691,0.44800576538518017,25051.255360952437,15.744448623154312,15.413168156906977,1.0013733423719335
2020-06-03 15:30:00,4136001,295.706478,6.986111111111111,98.0,29.630815666666663,33.69355493986856,37.693619866666666,7150.217384077514,7015.808464152122,9438.324285714285,9260.90380952381,0.3544177511848924,0.35646609667595275,0.9812021211796021,86292.79845238096,2470199.1462073345,0.28542351594972787,0.28005815928441297,25051.255360952437,2288.106901636771,2245.0953453716884,1.3200052220415075
2020-06-03 15:45:00,4136001,451.7718568965516,7.159722222222221,97.0,29.615360758620685,35.72265545457596,37.79705796551723,10832.039591808687,10608.44805475745,15173.826666666666,14860.613333333333,0.5697911367814756,0.5720073265091321,0.9793583161180173,90007.9517857143,2473914.299540668,0.43239508103424873,0.42346971845941545,25051.255360952437,4341.787074857979,4252.165278575883,1.4008282131964591
2020-06-03 16:00:00,4136001,315.4774509999999,7.333333333333333,96.0,29.84168186666667,34.03909340205783,37.933930566666675,7617.358525710436,7474.225644283644,10154.24619047619,9963.444285714286,0.3813012766740271,0.3835079347573442,0.9812096436128505,92498.81285714285,2476405.160612096,0.30407093041667144,0.29835732926717,25051.255360952437,2536.8876647657535,2489.2186414306416,1.3330403388790406
2020-06-03 16:15:00,4136001,203.640675862069,6.819444444444444,94.0,29.38401,32.22636711999538,34.554784310344836,4953.994638538683,4865.396096447111,6634.670476190477,6516.0142857142855,0.24913797394981882,0.25081117632650923,0.982115737186646,94127.81642857143,2478034.164183525,0.19775434672469583,0.19421765601538823,25051.255360952437,1680.6758376517937,1650.6181892671748,1.3392566928872485
2020-06-03 16:30:00,4136001,169.755189,6.305555555555555,92.0,28.7046204,31.196256815675913,32.335272400000015,4147.18026266328,4067.0217522274197,5549.509047619048,5442.245714285715,0.2083891649934454,0.2094802113080811,0.9806715634819347,95488.37785714286,2479394.725612096,0.16554780201264957,0.16234802183074284,25051.255360952437,1402.3287849557682,1375.223962058295,1.3381403016359859
2020-06-03 16:45:00,4136001,193.300146,5.791666666666667,90.0,28.346714400000003,31.33828208552194,31.930106666666664,4719.641043105805,4632.160808838398,6353.34,6235.578571428571,0.23857375601315384,0.2400167844943473,0.9814646424445365,97047.2725,2480953.6202549534,0.1883993825899177,0.184907332670385,25051.255360952437,1633.6989568941954,1603.417762590173,1.3461489850548305
2020-06-03 17:00:00,4136001,166.8194265517241,5.277777777777778,88.0,28.03211920689655,30.762388053896945,31.82951734482759,4082.711143983964,4005.233835614815,5553.460952380952,5448.073333333334,0.20853756264923806,0.20970452511778537,0.9810230737280262,98409.29083333333,2482315.6385882865,0.16297431346884572,0.15988156193792188,25051.255360952437,1470.749808396988,1442.839497718519,1.3602385171344282
2020-06-03 17:15:00,4136001,118.6315144333333,5.340277777777778,91.0,27.456891733333336,29.38499728667669,29.92605376666667,2919.7418231123247,2861.0839705535614,3893.9138095238095,3815.6847619047617,0.1462200422344127,0.14687143730219146,0.9799099180295893,99363.21202380952,2483269.559778763,0.11655071895771524,0.11420920546014443,25051.255360952437,974.1719864114848,954.6007913512003,1.3336500435415408
2020-06-03 17:30:00,4136001,101.4438695862068,5.402777777777778,94.0,27.15457568965517,28.791955555464337,28.822833931034484,2502.7503515917037,2443.890346761071,3315.74,3237.7599999999998,0.12450908431833566,0.12462624522528956,0.9764818713168101,100172.65202380953,2484078.999778763,0.09990518700682594,0.09755560396268124,25051.255360952437,812.989648408296,793.8696532389285,1.3248384913386384
2020-06-03 17:45:00,4136001,83.04909613333331,5.465277777777777,97.0,26.89719013333333,28.228478493583932,28.131607999999996,2053.616921849794,1997.5309721681983,2699.924761904762,2626.187619047619,0.10138465616518856,0.10108590575553714,0.9726891860478653,100829.19892857142,2484735.5466835247,0.0819766072502211,0.07973775938118309,25051.255360952437,646.307840054968,628.6566468794208,1.3147168457653762
2020-06-03 18:00:00,4136001,53.642910199999996,5.527777777777778,100.0,26.821745933333332,27.675796406187974,27.434948666666664,1329.439062824989,1289.6334830644794,1713.858095238095,1662.5423809523809,0.06435694659100596,0.06399375323248425,0.970058364558715,101244.83452380952,2485151.182278763,0.0530687601746775,0.05147979470420632,25051.255360952437,384.41903241310615,372.9088978879015,1.289158821312378
2020-06-03 18:15:00,4136001,26.7571178965517,5.444444444444444,97.75,26.64500493103448,27.074907210863397,26.866010999999993,664.7361569724931,642.4609657126636,824.3638095238096,796.7395238095238,0.030955618676067605,0.030667700902774184,0.9664901765517304,101444.0194047619,2485350.3671597154,0.02653504374908979,0.025645859117865683,25051.255360952437,159.6276525513165,154.27855809686025,1.2401368586272372
2020-06-03 18:30:00,4136001,10.10098071,5.36111111111111,95.5,26.406685333333336,26.57047616696395,26.28797106666666,251.4526598886513,242.65036277265114,278.75666666666666,268.99857142857144,0.010467569023595996,0.010354159026027165,0.9649942175203156,101511.26904761905,2485417.6168025723,0.01003752731212793,0.009686155814405689,25051.255360952437,27.30400677801535,26.348208655920303,1.1085850783606988
2020-06-03 18:45:00,4136001,0.9356197531034001,5.277777777777778,93.25,26.04888079310345,26.064193718686155,25.386317655172416,23.33867715342404,22.521756861393925,0.0,0.0,0.0,0.0,0.9649971467251621,101511.26904761905,2485417.6168025723,0.0009316370304460748,0.0008990270761639652,25051.255360952437,-23.33867715342404,-22.521756861393925,0.0
2020-06-03 19:00:00,4136001,0.0,5.194444444444444,91.0,25.828553299999996,25.828553299999996,24.90916953333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9650000759300087,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 19:15:00,4136001,0.0,5.041666666666666,89.5,25.531681310344833,25.531681310344833,24.413450068965513,0.0,0.0,0.0,0.0,0.0,0.0,0.9650030051348553,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 19:30:00,4136001,0.0,4.888888888888889,88.0,25.20612396666666,25.20612396666666,23.9327332,0.0,0.0,0.0,0.0,0.0,0.0,0.9650059343397018,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 19:45:00,4136001,0.0,4.736111111111112,86.5,24.984067655172417,24.984067655172417,23.820578862068963,0.0,0.0,0.0,0.0,0.0,0.0,0.9650088635445484,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 20:00:00,4136001,0.0,4.583333333333333,85.0,24.831412599999997,24.831412599999997,23.98214826666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9650117927493949,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 20:15:00,4136001,0.0,4.486111111111111,86.75,24.7192687,24.7192687,24.015367800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9650147219542414,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 20:30:00,4136001,0.0,4.388888888888889,88.5,24.65795155172414,24.65795155172414,24.00843231034483,0.0,0.0,0.0,0.0,0.0,0.0,0.965017651159088,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 20:45:00,4136001,0.0,4.291666666666666,90.25,24.5213178,24.5213178,23.8033204,0.0,0.0,0.0,0.0,0.0,0.0,0.9650205803639346,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 21:00:00,4136001,0.0,4.194444444444445,92.0,24.463247413793106,24.463247413793106,23.728676689655178,0.0,0.0,0.0,0.0,0.0,0.0,0.9650235095687811,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 21:15:00,4136001,0.0,4.277777777777778,92.5,24.223528166666668,24.223528166666668,23.532942799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.9650264387736277,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 21:30:00,4136001,0.0,4.361111111111111,93.0,23.884560966666665,23.884560966666665,23.15591536666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9650293679784743,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 21:45:00,4136001,0.0,4.444444444444445,93.5,23.807587344827596,23.807587344827596,22.942808965517244,0.0,0.0,0.0,0.0,0.0,0.0,0.9650322971833208,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 22:00:00,4136001,0.0,4.527777777777778,94.0,23.7768878,23.7768878,22.9507608,0.0,0.0,0.0,0.0,0.0,0.0,0.9650352263881674,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 22:15:00,4136001,0.0,4.486111111111111,91.25,23.66013751724138,23.66013751724138,22.72563220689656,0.0,0.0,0.0,0.0,0.0,0.0,0.965038155593014,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 22:30:00,4136001,0.0,4.444444444444445,88.5,23.76125463333333,23.76125463333333,22.753861500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9650410847978605,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 22:45:00,4136001,0.0,4.402777777777778,85.75,23.851649655172416,23.851649655172416,22.93449668965517,0.0,0.0,0.0,0.0,0.0,0.0,0.9650440140027071,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 23:00:00,4136001,0.0,4.361111111111111,83.0,23.8517117,23.8517117,22.952899433333336,0.0,0.0,0.0,0.0,0.0,0.0,0.9650469432075536,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 23:15:00,4136001,0.0,4.291666666666666,83.75,23.84605431034483,23.84605431034483,22.88483610344828,0.0,0.0,0.0,0.0,0.0,0.0,0.9650498724124001,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 23:30:00,4136001,0.0,4.222222222222222,84.5,23.800831800000005,23.800831800000005,22.8171417,0.0,0.0,0.0,0.0,0.0,0.0,0.9650528016172467,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-03 23:45:00,4136001,0.0,4.152777777777778,85.25,23.7193359,23.7193359,22.8010347,0.0,0.0,0.0,0.0,0.0,0.0,0.9650557308220933,101511.26904761905,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 00:00:00,4136001,0.0,4.083333333333333,86.0,23.506170827586203,23.506170827586203,22.726138724137925,0.0,0.0,0.0,0.0,0.0,0.0,0.9650586600269399,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 00:15:00,4136001,0.0,4.027777777777778,81.75,23.52986140000001,23.52986140000001,22.700369499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.9650615892317864,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 00:30:00,4136001,0.0,3.9722222222222223,77.5,23.517205517241383,23.517205517241383,22.666822551724145,0.0,0.0,0.0,0.0,0.0,0.0,0.965064518436633,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 00:45:00,4136001,0.0,3.9166666666666665,73.25,23.479854533333334,23.479854533333334,22.62901106666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9650674476414796,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 01:00:00,4136001,0.0,3.861111111111111,69.0,23.47402967857143,23.47402967857143,22.578497999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.9650703768463261,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 01:15:00,4136001,0.0,3.888888888888889,67.75,23.451709266666665,23.451709266666665,22.467801,0.0,0.0,0.0,0.0,0.0,0.0,0.9650733060511727,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 01:30:00,4136001,0.0,3.916666666666667,66.5,23.5328036,23.5328036,22.458771933333335,0.0,0.0,0.0,0.0,0.0,0.0,0.9650762352560193,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 01:45:00,4136001,0.0,3.9444444444444446,65.25,23.616814000000005,23.616814000000005,22.61726865517241,0.0,0.0,0.0,0.0,0.0,0.0,0.9650791644608657,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 02:00:00,4136001,0.0,3.9722222222222223,64.0,23.573609399999995,23.573609399999995,22.591768733333335,0.0,0.0,0.0,0.0,0.0,0.0,0.9650820936657123,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 02:15:00,4136001,0.0,3.6875,64.5,23.482578724137937,23.482578724137937,22.52911786206896,0.0,0.0,0.0,0.0,0.0,0.0,0.9650850228705589,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 02:30:00,4136001,0.0,3.4027777777777777,65.0,23.379536,23.379536,22.36650506666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9650879520754054,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 02:45:00,4136001,0.0,3.1180555555555554,65.5,23.489091551724137,23.489091551724137,22.323780172413795,0.0,0.0,0.0,0.0,0.0,0.0,0.965090881280252,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 03:00:00,4136001,0.0,2.833333333333333,66.0,23.473553633333328,23.473553633333328,22.322989033333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9650938104850986,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 03:15:00,4136001,0.0,2.7777777777777777,61.25,23.384286999999997,23.384286999999997,22.225722862068977,0.0,0.0,0.0,0.0,0.0,0.0,0.9650967396899451,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 03:30:00,4136001,0.0,2.7222222222222223,56.5,23.35194186666667,23.35194186666667,21.98627733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9650996688947917,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
2020-06-04 03:45:00,4136001,0.0,2.6666666666666665,51.75,23.323459966666668,23.323459966666668,21.813084933333336,0.0,0.0,0.0,0.0,0.0,0.0,0.9651025980996383,0.0,2485417.6168025723,0.0,0.0,25051.255360952437,0.0,0.0,
